CLUSTER_ID,user_address,block_time,date_time_part,source_chain_name,source_bridge_contract,destination_chain_name,destination_bridge_contract,currency_symbol,amount_original,total_times,asset_value_from_debank,total_usd_value,active_source_chain_count,active_destination_chain_count,active_transaction_contract_count,active_days_count,active_weeks_count,active_months_count,last_block_time,last_tx_source_chain_name,last_tx_source_bridge_contract,last_tx_destination_chain_name,last_tx_destination_bridge_contract,last_tx_currency_symbol,last_tx_amount_original
14,0xbc3d551d57294dd5144077c0d007e58ad2ac72b5,2023-04-04 15:48:16.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,17,1100,14068.01,2,3,3,15,9,6,2023-09-04 13:04:31.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x78660ae28827f6ce9ac9f081bbda8a5f2122e864,2023-04-04 15:50:50.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,15,1108,13638.6,2,3,3,14,9,6,2023-09-04 13:05:45.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x000227e2919a3d3706cc3c043571849c1b9e2351,2023-04-04 15:52:02.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,17,1126,14067.65,2,3,3,16,9,6,2023-09-04 13:24:01.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.28E-05
14,0x612ffb19ae140299d0761fbdbbf324191287bf23,2023-04-04 15:52:42.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,16,1100,43011.84,2,3,3,16,9,6,2023-09-04 12:31:41.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0xb05e6cd588d7debdc0b62a0f0f0bcb18ef9aa7a1,2023-04-04 15:53:00.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,17,1099,17735.57,2,3,3,16,8,5,2023-09-04 12:40:55.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x5d0d803f9c38e1bca333822199c808c7fd075013,2023-04-04 15:53:49.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,17,1110,17653.94,2,3,3,16,9,6,2023-09-04 12:32:49.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x432ab337f7080a2942e3fefb21c5302ba522e8ed,2023-04-04 15:54:33.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,17,1120,17655.32,2,3,3,16,8,5,2023-09-04 12:33:17.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x10cdb885d1501b938bbcb73ba029e9ff1ff3ff7f,2023-04-04 15:55:00.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,17,1116,17634.51,2,3,3,16,8,5,2023-09-04 13:49:49.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.39E-05
14,0x7ea8b8335171847e7f1e99d03233808e74014963,2023-04-04 15:55:17.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,15,1108,17265.59,2,3,3,15,9,6,2023-09-04 12:16:23.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x997198cfd5c5ea534a3f288be2d00aaccbd0fbb9,2023-04-04 15:55:42.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,17,1099,17542.94,2,3,3,16,8,5,2023-09-04 14:02:27.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.40E-05
14,0x075765083d383292bfcd70aa10f3e2a8cbe629c0,2023-04-04 15:56:05.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,15,1108,17175.34,2,3,3,15,9,6,2023-09-04 12:35:05.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x40df5b798fd6f0481d96c36fab46761c34a45826,2023-04-04 15:57:41.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,17,1091,17503.21,2,3,3,16,8,5,2023-09-04 12:43:47.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0xf6512dd613628c1add1dd2f0eb591825280d1110,2023-04-04 15:57:58.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,16,1099,16708.13,2,3,3,15,7,4,2023-09-04 12:46:45.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x35e3e040c20049dc6f162b7f45ab1e3a35d36b5a,2023-04-04 15:58:56.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,15,1107,17315.83,2,3,3,15,8,5,2023-09-04 12:36:51.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0xe986b9bcdda4f3499b8d0600abd85400ffe8bfac,2023-04-04 15:59:20.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,18,1098,18102.46,2,3,3,16,9,6,2023-09-04 12:38:01.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
14,0x3cd8e686ebe9e80e91e876bbd7b41a05d852eb6d,2023-04-04 15:59:36.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,18,1105,18106.98,2,3,3,16,8,5,2023-09-04 13:41:13.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.34E-05
14,0xc21895a74d6d052c19df324f99d7e3a020a38cb4,2023-04-04 15:59:42.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.103,18,1100,18113.47,2,3,3,16,9,6,2023-09-04 12:22:57.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x338b4a258e53b96522515d25e1c2e40252289737,2023-04-04 15:39:56.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1109,18056.65,2,3,3,16,9,6,2023-09-04 12:38:37.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x2fb45e58c9f336ae3091e9c32a374d67e92be1bc,2023-04-04 15:40:24.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1099,18133.67,2,3,3,16,9,6,2023-09-04 14:09:31.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.38E-05
15,0x393a28fde483dad371ced7c2fb48e7166ab26c39,2023-04-04 15:41:56.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1108,18176.04,2,3,3,16,8,5,2023-09-04 12:56:01.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x55c5b1c0bf0cc1f45d6b6b2b803dd2a2fff72ca5,2023-04-04 15:42:41.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1099,18124.43,2,3,3,16,8,5,2023-09-04 12:14:03.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x2a6c9b7a252434a7f46729c1ac438ea600b12e09,2023-04-04 15:44:01.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1107,18057.16,2,3,3,16,8,5,2023-09-04 12:10:15.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0xedfb7eab02b4fcf5388ab051c557ae450d62e83a,2023-04-04 15:44:34.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1099,18127.69,2,3,3,16,9,6,2023-09-04 12:58:51.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x0bae2663f7fa030096f74ae9cb8747ca328270e8,2023-04-04 15:44:58.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1107,18026.28,2,3,3,16,8,5,2023-09-04 13:20:35.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x40fad1cee79243d57948475672b41da9969229ff,2023-04-04 15:45:14.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1098,18035.25,2,3,3,16,9,6,2023-09-04 12:49:07.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0xdce5c2f956df8bc6f35854a637455a3ecfff4549,2023-04-04 15:46:01.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1096,17963.38,2,3,3,16,8,5,2023-09-04 14:00:33.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.40E-05
15,0xebc47568c7a2c8740c22a6729163b09802307321,2023-04-04 15:46:52.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1105,17979.39,2,3,3,16,8,5,2023-09-04 13:43:59.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.37E-05
15,0x1f914eb46421f2cdb7dd2dae4dd0724e8228eba6,2023-04-04 15:47:09.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1096,18063.72,2,3,3,16,8,5,2023-09-04 13:06:57.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.25E-05
15,0xf90c7d10cf45e61c8caed799d3f060cf08df26d5,2023-04-04 15:47:34.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1104,17894.17,2,3,3,16,8,5,2023-09-04 12:46:33.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x91620f004186b7798c7b4b44e90fc99fc74e29e6,2023-04-04 15:47:43.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1095,20903.91,2,3,3,16,8,5,2023-09-04 13:55:27.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.41E-05
15,0xeb602d0b5a5b431156fb545e8ddab5f0a3a8dbf8,2023-04-04 15:49:49.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1102,20814.8,2,3,3,16,9,6,2023-09-04 13:00:25.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x6635ec09db45cf254670e702efb2f511e038c7fb,2023-04-04 15:49:58.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1094,20907.89,2,3,3,16,9,6,2023-09-04 13:22:03.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.28E-05
15,0x41536336814f0685b57c524b2f19366e097bbfaa,2023-04-04 15:50:26.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1101,20891.14,2,3,3,16,8,5,2023-09-04 12:34:21.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x0dce9577771f36c59a09969289c96e50cacfda89,2023-04-04 15:50:35.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1093,20783.85,2,3,3,16,9,6,2023-09-04 12:35:57.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x3f26ef26ab69977564518b86d6ec71c01b356be9,2023-04-04 15:51:19.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1084,20768.96,2,3,3,16,9,6,2023-09-04 14:01:57.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.40E-05
15,0x32be4cc6c6119edcbeb3be2bd932635aa77fd905,2023-04-04 15:53:56.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1084,20805.52,2,3,3,16,9,6,2023-09-04 12:49:21.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x2d8d19dad8904f8ffd10034a832f13dce2249156,2023-04-04 15:54:23.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1084,20879.5,2,3,3,16,8,5,2023-09-04 13:50:03.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.39E-05
15,0x76256d60678c534cc90406570eb104dcb6884d27,2023-04-04 15:54:40.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1093,20804.88,2,3,3,16,8,5,2023-09-04 12:36:25.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0xf82c85fc4edf3b26e81be18a1c30856255ffb054,2023-04-04 15:56:16.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1090,20746.19,2,3,3,16,8,5,2023-09-04 14:03:31.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.40E-05
15,0x5525a5493dd42bc65189c7c94f96e55f48fbcf1d,2023-04-04 15:57:06.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1092,20709.49,2,3,3,16,9,6,2023-09-04 12:42:45.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x1637f6715c66c3b50780ba912e3eb94fb76e31e6,2023-04-04 15:57:33.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1091,20729.03,2,3,3,16,9,6,2023-09-04 12:42:59.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
15,0x415188fa5219b7ca240b5e2e023ab97ed931f0cf,2023-04-04 15:57:52.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1092,20726.64,2,3,3,16,8,5,2023-09-04 12:27:05.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.27E-05
15,0xd45c8a5c78ba6a9061d6a7e26a846d7a9d3cded8,2023-04-04 15:58:24.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1090,20782.16,2,3,3,16,9,6,2023-09-04 13:28:31.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.30E-05
15,0x86e7469b44671677b7fcd80dddaea6ad1857e37a,2023-04-04 15:58:32.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1784,20735.9,2,3,3,16,8,5,2023-09-04 13:38:39.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.34E-05
15,0xe401e5de6e00b83e03a4d678d8fe6ac8c70a5ec7,2023-04-04 15:58:40.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1785,20753.03,2,3,3,16,9,6,2023-09-04 13:42:17.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.37E-05
15,0x66b936e39fa92c14ee172b65bc00200b3a8d082e,2023-04-04 15:59:12.000 UTC,2023-04-04 15,Arbitrum,0x352d8275aae3e0c2404d9f68f6cee084b5beb3dd,Optimism,0x701a95707a0290ac8b90b3719e8ee5b210360883,ETH,0.104,18,1263,20771.93,2,3,3,16,9,6,2023-09-04 13:05:01.000 UTC,Optimism,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,Polygon,0x777c19834a1a2ff6353a1e9cfb7c799ed7943a11,ETH,8.26E-05
16,0x2da8e94de8af77b25f6987b2feb1ee59e450f024,2023-04-06 05:19:11.000 UTC,2023-04-06 05,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,USDT,0.3,26,17,10029.12,3,6,4,16,13,14,2024-05-03 08:21:38.000 UTC,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,Kava,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,USDT,0.001
16,0xf0229bcee22932004a638ab5fdaf51bfae55ec7d,2023-04-06 05:19:14.000 UTC,2023-04-06 05,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,USDT,0.3,26,17,10028.36,3,6,4,16,13,14,2024-05-03 08:21:32.000 UTC,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,Kava,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,USDT,0.001
16,0x1ec18a0594052e858aafdcac196b1dd2b42f6670,2023-04-06 05:20:32.000 UTC,2023-04-06 05,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,USDT,0.3,26,17,10034.24,3,6,4,16,13,14,2024-05-03 08:35:32.000 UTC,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,Kava,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,USDT,0.001
16,0x58c2ea2d391556682f360a3c1c47a9626c4e5a63,2023-04-06 05:20:32.000 UTC,2023-04-06 05,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,USDT,0.3,26,17,10030.32,3,6,4,16,13,14,2024-05-03 08:35:28.000 UTC,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,Kava,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,USDT,0.001
16,0x934f31c3555f0e526ad74ca8bae5514cdc8b6ac3,2023-04-06 05:21:53.000 UTC,2023-04-06 05,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,USDT,0.3,26,17,10034.1,3,6,4,16,13,14,2024-05-03 08:32:44.000 UTC,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,Kava,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,USDT,0.001
16,0xdd1e0e274623813368b543968c7ad37a74eeffd3,2023-04-06 05:24:23.000 UTC,2023-04-06 05,BNB Chain,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,USDT,0.3,26,17,10033.07,3,6,4,16,13,14,2024-05-03 08:37:10.000 UTC,Polygon,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944,Kava,0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,USDT,0.001
